Verdict,Note,By,MeasurementID,batch,Manufacturer,Product,Property,Direction,Raw value,Normalized value,Standard / load,Locator,SourceID,URL,Document,Page images
disagrees: standard,"Value 6 g/10min and 210 °C are right, but Standards reads ""Not published"" although the sheet names one: ""Melt Flow Index MFI, (210˚C/2.16 kg), ISO 1133-A 6 g/10min"" - the designation sits on the continuation line under the condition. ISO 1133 is in the repo vocabulary. The same drop is on V009466 (colorFabb PLA/PHA) in this read.",claude-second-read,V005804,b09,colorFabb,PLA Economy,Melt mass-flow rate,Not applicable,6 g/10min,6 g/10 min,210°C/2.16 kg,"p. 1: Melt Flow Index MFI, (210°C/2.16 kg)",R-COLORFABB-TDS-E-ColorFabb-Economy-PLA,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/PLA/colorFabb%20PLA%20Economy/TDS_E_ColorFabb_Economy_PLA.pdf,.cache/sources/by-sha/54795f02986394af5b280897d46026be903909c953f54416abc1485795815eb6.pdf,
agree,,claude-second-read,V005550,b09,Fiberlogy,FiberFlex Aero,Tear strength,Unstated,115 kN/m,115 kN/m,ASTM D1004,p. 1: Tear Strength ASTM D1004 kN/m,R-FIBERLOGY-FIBERLOGY-FIBERFLEX-AERO-TDS-1,https://fiberlogy.com/app/uploads/2026/08/FIBERLOGY_FIBERFLEX-AERO_TDS-1.pdf,.cache/sources/by-sha/f25e6f601d3ba3b2f41f227e4b6297719544843f69c6b1235c1e9d0bcef04ef3.pdf,
agree,,claude-second-read,V005264,b09,Flashforge,PBT-GF,Water absorption,Not applicable,0.4 %,0.4 %,23℃/24h ISO 62,p. 1: Water Absorption (23℃/24h) ISO 62 %,D-FLASH-PBT-GF-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PBT_GF_TDS_EN.pdf,.cache/sources/by-sha/6e235a57855189776b852101b8c76a7acd6fc7e4a7ba918abf9468e10623d1ce.pdf,
agree,,claude-second-read,V005965,b09,colorFabb,PETG Economy,Glass transition temperature,Not applicable,70 °C,70 °C,Not published,p. 1: Glass Transition Temperature °C,R-COLORFABB-colorFabb-PETG-Economy-TDS,https://ninjatek.com/wp-content/uploads/colorFabb_PETG_Economy_TDS.pdf,.cache/sources/by-sha/c3eadd1436d6d75abb3640ef099ae94dc1f6af637dacc8edecb2e0fceed6ab93.pdf,
agree,,claude-second-read,V005101,b09,Eryone,Dual Color Burnt Titanium PLA,Tensile strength (endpoint unspecified),XY,52.2 MPa,52.2 MPa,50mm/min GB/T 1040.4,p. 2: Tensile strength X-Y 50mm/min GB/T 1040.4 MPa,R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250909-eryone-,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250909/eryone-dual-color-burnt-titanium-pla-tds.pdf,.cache/sources/by-sha/efed018ada31aa86f9fd5e833f53419f91e0d21c1b70a5edef7d7e4059447337.pdf,
disagrees: condition,"Value 148 °C is right, but Specimen type reads ""Not published (do not assume printed)"" and the sheet says where the figure comes from. The row is in the table marked ""Thermal Properties*"", whose footnote reads ""*These results are obtained from the information provided by the supplier of the raw material"". The same colorFabb footnote was read as ""Raw material value"" elsewhere in this second read (V009465, V009464, V009463 on the PLA/PHA sheet), so the same sentence is being read two ways.",claude-second-read,V005858,b09,colorFabb,PEBA 40D,Melting temperature,Not applicable,148 °C,148 °C,ISO 11357,"p. 1: Melting Temp. DSC, ISO 11357",R-COLORFABB-TDS-varioShore-PEBA40D,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/PEBA/VARIOSHORE%20PEBA%2040D-85A/TDS_varioShore_PEBA40D.pdf,.cache/sources/by-sha/7c61a91c8cd35f9087c9d442abd4681028da08321962acb611767d7f33607132.pdf,
disagrees: condition,"Value 2410 MPa and ASTM D790 are right, but every condition the sheet states for this table is missing. The table is headed ""Mechanical Properties*"" and the footnote reads ""* - data for 3D printed parts, XY axis, 100% infill, annealed at 110°C / 15min"". The row holds Specimen type ""Not published (do not assume printed)"", Direction ""Unstated"", Post-processing ""Not published"" / not-stated and Anneal °C / Anneal h ""Not applicable"". An annealed PLA and an as-printed one are different materials for the purposes this table is read for.",claude-second-read,V005537,b09,Fiberlogy,IMPACT PLA,Flexural modulus,Unstated,2410 MPa,2.41 GPa,ASTM D790,p. 1: Flexular Modulus ASTM D790 MPa,R-FIBERLOGY-FIBERLOGY-IMPACT-PLA-TDS,https://fiberlogy.com/app/uploads/2026/08/FIBERLOGY_IMPACT-PLA_TDS.pdf,.cache/sources/by-sha/d57fb0b76dd54870dfbdae8db83a8366d06f299639fd7cd057431858c1f046a5.pdf,
agree,,claude-second-read,V005045,b09,Eryone,Hyper Speed PETG,HDT,Not applicable,69 ℃,69 °C,0.45MPa ASTM D648,p. 1: Heat distortion temperature(° C) ASTM D648 0.45MPa ℃,R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250903-eryone--b99816,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250903/eryone-petg-hs-tds.pdf,.cache/sources/by-sha/b998165c1712727456c7d88e7e8d58d38b9fbf829d8f8ec759fb9c198506fc60.pdf,
disagrees: condition,"Value 3.05 kJ/m2 and ISO 179 are right, but Notch reads ""Not published"" and the sheet publishes it: ""Impact Strength Charpy Notch, ISO 179 3.05 kJ/m2"" - Charpy Notch is the notched geometry. colorFabb prints this same wording across its range and the read handles it three different ways: ""Not published"" here, ""Unnotched"" at V005897 and V009462, and nothing consistent.",claude-second-read,V005992,b09,colorFabb,Vibers PLA,Charpy strength,Not applicable,3.05 kJ/m2,3.05 kJ/m²,ISO 179,"p. 1: Impact Strength Charpy Notch, ISO 179",R-COLORFABB-TDS-E-ColorFabb-Vibers-PLA,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/PLA/colorFabb%20PLA%20Vibers/TDS_E%20ColorFabb%20Vibers%20PLA.pdf,.cache/sources/by-sha/d4f954baf7080fbdbd4489ee59b708fd1211074c23451a2dcc8a400bb7e73ae9.pdf,
agree,,claude-second-read,V005685,b09,Fabru / purefil,Polyethylen hohe Dichte Glasfaser 20% (HDPE GF20),Mould shrinkage,Unstated,0.85-1.25 %,0.85 %,ISO294-4,p. 1: Schwindung (ISO294-4),R-FABRU-PUREFIL-3493-Materialdatenblatt-HDPE-GF20-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/3493%2FMaterialdatenblatt+HDPE+GF20+purefil.pdf,.cache/sources/by-sha/d19cd0fc99f6d375759c295a9f82eceba52ebf834028388d6e5dacd3f33feb92.pdf,
agree,,claude-second-read,V005569,b09,Fabru / purefil,Polyethylenterephthalat Typ G (PETG),Elongation at yield,Unstated,5 %,5 %,ASTM D638,p. 1: Streckdehnung (ASTM D638),R-FABRU-PUREFIL-2186-Materialdatenblatt-PETG-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/2186%2FMaterialdatenblatt+PETG+purefil.pdf,.cache/sources/by-sha/15c8650f50809e390e40828a5670955e0418bc05cc5f446158839d441644b7f4.pdf,
agree,,claude-second-read,V005326,b09,Flashforge,PLA Matte,Continuous service temperature,Not applicable,50 ℃,50 °C,IEC 60216,p. 1: Continuous Service Temperature IEC 60216 ℃,D-FLASH-PLA-Matte-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PLA_Matte_TDS_EN.pdf,.cache/sources/by-sha/a245b0513a6266bddcce02c38fd9388281be781597fb1135c90b1f9aea26823a.pdf,
disagrees: condition,"Value 3.5 kJ/m2 is right, but Notch reads ""Unnotched"" and the sheet does not say so: ""Charpy Impact strenght 2.75J GB/T 1843 3.5"" names the standard (and the hammer) and nothing about a notch. 3.5 kJ/m2 is a notched-range figure for a PLA.",claude-second-read,V005094,b09,Eryone,Glow in the dark PLA,Impact strength,Not applicable,3.5 kJ/m2,3.5 kJ/m²,2.75J GB/T 1843,p. 2: Charpy Impact strenght 2.75J GB/T 1843 kJ/m2,R-ERYONE-eryone-glow-in-the-dark-pla-tds,https://file.globalso.com/file_manage/3828/20250903/eryone-glow-in-the-dark-pla-tds.pdf,.cache/sources/by-sha/edb6b42f3d1b638158809831ae1e5b005deffd9c5af599dc69fb7b7889df6ade.pdf,
agree,,claude-second-read,V004885,b09,Eryone,ASA-CF,Tensile modulus,XZ,1799.2 MPa,1.7992 GPa,50mm/min GB/T 1040.1-2006,p. 2: Tensile modulus X-Z 50mm/min GB/T 1040.1-2006 MPa,R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250903-eryone--41b571,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250903/eryone-asa-cf-tds.pdf,.cache/sources/by-sha/41b5719ab31f82e0dcdd9441874566201f91a398472b25d648bbd2cc1875c6bd.pdf,
disagrees: condition,"Value 71.0 MPa is right, but Direction reads ""Unstated"" and the sheet states it for this table on p. 2: ""The reported properties are an average of a batch of 3D printed specimens. The specimens have been printed in XY plane, using 0.2 mm layer height, 100% infill, 0,4 mm nozzle, 220˚C nozzle temperature and 60˚C bed temperature"". The row is from the p. 1 table headed ""TYPICAL MATERIAL PROPERTIES - 3D Printed"" / ""Mechanical Properties - 3D Printed"", and Specimen type also reads ""Not published (do not assume printed)"" and Specimen / print parameters ""Not published"".",claude-second-read,V005979,b09,colorFabb,PLA High Speed PRO,Flexural strength,Unstated,71.0 MPa,71 MPa,ISO 178,"p. 1: Flexural Strength Flexural, ISO 178",R-COLORFABB-TDS-colorFabb-PLA-High-Speed-PRO,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/PLA/colorFabb%20PLA%20High%20Speed%20PRO/TDS_colorFabb%20PLA%20High%20Speed%20PRO.pdf,.cache/sources/by-sha/ca2eafcc1dec0b53a7641c415d58bf4be492aaa417153458cf6310e5d231c9ca.pdf,
disagrees: condition,"Value 43.5-44.5 KJ/m2 is right, but Notch reads ""Unnotched"" and the sheet does not say so: ""Izod Impact Strength (X-Y) ISO 180 KJ/m2 43.5~44.5"" names the standard (and the hammer) and nothing about a notch. ISO 180 covers both notched and unnotched and this sheet names neither.",claude-second-read,V005230,b09,Flashforge,PC/ABS,Izod impact strength,XY,43.5-44.5 KJ/m2,43.5 kJ/m²,ISO 180,p. 1: Izod Impact Strength (X-Y) ISO 180 KJ/m2,D-FLASH-PC-ABS-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PC_ABS_TDS_EN.pdf,.cache/sources/by-sha/2e2d8d5c5d1b4c4368256ad9d0fcbe8964813f10c618157cbc1eddab13ec0959.pdf,
agree,,claude-second-read,V005476,b09,Fiberlogy,FiberWORKS PETG,Tensile break strength,Unstated,50 MPa,50 MPa,ISO 527,p. 1: Tensile Strength @ Break ISO 527 MPa,R-FIBERLOGY-FiberWORKS-PETG-TDS,https://fiberlogy.com/app/uploads/2026/08/FiberWORKS-PETG-TDS.pdf,.cache/sources/by-sha/2406d6d6481b839875f540342c90641d5639f0b00c4367c3744e35923d15f69d.pdf,
agree,,claude-second-read,V004878,b09,Eryone,ASA-CF,Density,Not applicable,1.17 g/cm³,1170 kg/m³,g/cm³ at 21.5 ° C) ASTM D792 ISO 1183 GB/T 1033,"p. 1: Density(g/cm³ at 21.5 ° C) ASTM D792 (ISO 1183, GB/T 1033) g/cm³",R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250903-eryone--41b571,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250903/eryone-asa-cf-tds.pdf,.cache/sources/by-sha/41b5719ab31f82e0dcdd9441874566201f91a398472b25d648bbd2cc1875c6bd.pdf,
agree,,claude-second-read,V005308,b09,Flashforge,PPA-GF,Surface resistivity,Not applicable,10^12 Ω,1000000000000 Ω,IEC 60093,p. 2: Surface Resistance IEC 60093 Ω,D-FLASH-PPA-GF-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PPA_GF_TDS_EN.pdf,.cache/sources/by-sha/863e1063813a26a3588491008ec4c651271a8715abee9fbb00523bbc46929c42.pdf,
disagrees: condition,"Value 3,66 % is right, but Direction reads ""Unstated"" and the sheet states it for this table on p. 2: ""The reported properties are an average of a batch of 3D printed specimens. The specimens have been printed in XY plane, using 0.15mm layerheight, 100% infill, 0.4mm nozzle, 230 °C nozzle temperature and 80 °C bed temperature"". The row is from the p. 1 table headed ""TYPICAL MATERIAL PROPERTIES - 3D Printed"" / ""Mechanical Properties - 3D Printed"", and Specimen type also reads ""Not published (do not assume printed)"" and Specimen / print parameters ""Not published"".",claude-second-read,V005997,b09,colorFabb,nGen CF10,Tensile strain at strength,Unstated,"3,66 %",3.66 %,ISO 527,p. 1: Tensile strain at tensile strength %,R-COLORFABB-TDS-E-colorFabb-nGen-CF10,https://3d.nice-cdn.com/upload/file/TDS_E_colorFabb_nGen-CF10.pdf,.cache/sources/by-sha/d925c394a73951fd52d044a108fa99bec03c7cae65c656f7283b1e9a45cd5f88.pdf,
agree,,claude-second-read,V004932,b09,Eryone,Hyper-Speed PLA,Vicat softening temperature,Not applicable,57 ℃,57 °C,ASTM D1525 ISO 306 GB/T 1633,p. 1: Vicat Softening Temperature(° C) ASTM D1525 (ISO 306 GB/T 1633) ℃,R-ERYONE-eryone-hs-pla-tds,https://file.globalso.com/file_manage/3828/20250903/eryone-hs-pla-tds.pdf,.cache/sources/by-sha/6fb8d4f48e1ee7992d83c1939dc0d1b6c18a6846ea19ece48bbae87d54829c48.pdf,
agree,,claude-second-read,V005544,b09,Fiberlogy,FiberFlex Aero,Hardness,Not applicable,40,40 Shore D,ASTM D2240,p. 1: Shore D ASTM D22,R-FIBERLOGY-FIBERLOGY-FIBERFLEX-AERO-TDS-1,https://fiberlogy.com/app/uploads/2026/08/FIBERLOGY_FIBERFLEX-AERO_TDS-1.pdf,.cache/sources/by-sha/f25e6f601d3ba3b2f41f227e4b6297719544843f69c6b1235c1e9d0bcef04ef3.pdf,
agree,,claude-second-read,V005645,b09,Fabru / purefil,Thermoplastic polyurethane (TPU),Tensile yield strength,Unstated,38 MPa,38 MPa,ASTM D638,p. 1: Yield stress (ASTM D638),R-FABRU-PUREFIL-241-Material-data-sheet-TPU-53D-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/241%2FMaterial+data+sheet+TPU+53D+purefil.pdf,.cache/sources/by-sha/a1b56f11a74479ebb256dfeac5a6811da68de628644ce4d407219a372119cda5.pdf,
agree,,claude-second-read,V004833,b09,Eryone,Hyper-Speed ASA,Elongation at break,XY,1.9 %,1.9 %,50mm/min GB/T 1040.4,p. 2: Elongation at break X-Y 50mm/min GB/T 1040.4 %,R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250903-eryone--1d9fed,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250903/eryone-asa-hs-tds.pdf,.cache/sources/by-sha/1d9fed586d930d9af7ee1299c3096832410b71affe54260f0530564a354866c4.pdf,
agree,,claude-second-read,V005703,b09,Fabru / purefil,Acrylnitrilbutadienstyrol Glasfaser 10% (ABS GF10),Melt mass-flow rate,Not applicable,24 g/10min,24 g/10 min,ISO 1133,p. 1: MFR (ISO 1133),R-FABRU-PUREFIL-680-Materialdatenblatt-ABS-GF10-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/680%2FMaterialdatenblatt+ABS+GF10+purefil.pdf,.cache/sources/by-sha/d9e7df3f4e50cfa6f1f892941b784000ec4c30b8995aded2ca0b8a74799cf33c.pdf,
agree,,claude-second-read,V005155,b09,Flashforge,HS PETG,Water absorption,Not applicable,0.2 %,0.2 %,23℃/24h ISO 62,p. 1: Water Absorption (23℃/24h) ISO 62 %,D-FLASH-PETG-HS-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PETG_HS_TDS_EN.pdf,.cache/sources/by-sha/049a6e28953e822f8aaa69971695795400c8fbbef4ed1ac58a8374c9aa72b32a.pdf,
agree,,claude-second-read,V005099,b09,Eryone,Dual Color Burnt Titanium PLA,Glass transition temperature,Not applicable,62 ℃,62 °C,° C DSC,"p. 1: Glass transition temperature (° C) DSC, 10 ° C/min ℃",R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250909-eryone-,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250909/eryone-dual-color-burnt-titanium-pla-tds.pdf,.cache/sources/by-sha/efed018ada31aa86f9fd5e833f53419f91e0d21c1b70a5edef7d7e4059447337.pdf,
agree,,claude-second-read,V005265,b09,Flashforge,PBT-GF,Tensile strength (endpoint unspecified),XY,65-70 Mpa,65 MPa,ISO 527,p. 1: Tensile Strength (X-Y) ISO 527 Mpa,D-FLASH-PBT-GF-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PBT_GF_TDS_EN.pdf,.cache/sources/by-sha/6e235a57855189776b852101b8c76a7acd6fc7e4a7ba918abf9468e10623d1ce.pdf,
disagrees: condition,"Value 130 °C is right, but Specimen type reads ""Not published (do not assume printed)"" and the sheet says where the figure comes from. The row is in the table marked ""Thermal Properties*"", whose footnote reads ""*These results are obtained from the information provided by the supplier of the raw material, and are based on UNFOAMED material data"". The same colorFabb footnote was read as ""Raw material value"" elsewhere in this second read (V009465, V009464, V009463 on the PLA/PHA sheet), so the same sentence is being read two ways.",claude-second-read,V005782,b09,colorFabb,varioShore TPU,Melting temperature,Not applicable,130 °C,130 °C,ISO 11357,"p. 1: Melting Temp. DSC, ISO 11357",R-COLORFABB-TDS-varioShore-TPU-95A,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/TPU/colorFabb%20varioShore%20TPU%2095A/TDS__varioShore%20TPU%2095A.pdf,.cache/sources/by-sha/48d452d467ccb220bf754fa9e21e74b2ab72f94e896eece5ace228820758ffe8.pdf,
agree,,claude-second-read,V005302,b09,Flashforge,PPA-GF,Flexural modulus,XY,4710-5010 Mpa,4.71 GPa,ISO178,p. 1: Bending Modulus (X-Y) ISO178 Mpa,D-FLASH-PPA-GF-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PPA_GF_TDS_EN.pdf,.cache/sources/by-sha/863e1063813a26a3588491008ec4c651271a8715abee9fbb00523bbc46929c42.pdf,
agree,,claude-second-read,V005494,b09,Fiberlogy,FiberWORKS PLA,HDT,Not applicable,55 °C,55 °C,E2092,p. 1: Heat Distortion Temperature ASTM E2092 °C,R-FIBERLOGY-FiberWORKS-PLA-TDS,https://fiberlogy.com/app/uploads/2026/08/FiberWORKS-PLA-TDS.pdf,.cache/sources/by-sha/5e81c9c251057421c0b990db5ee67b89d5753fd09df14418f232c25c1be8aea7.pdf,
disagrees: condition,"The row records Notch ""Unnotched"" and the sheet says the opposite: ""Charpy Impact Charpy Notch, ISO 179 ≤5.0 kJ/m2"" - Charpy Notch is notched. The row sits in the sheet's ""Mechanical Properties - Injection Molded*"" table while Specimen type reads ""Not published (do not assume printed)"". The bound (≤5.0) is carried correctly.",claude-second-read,V005897,b09,colorFabb,PLA Color On Demand (COD),Charpy strength,Not applicable,5.0 kJ/m2,5 kJ/m²,ISO 179,"p. 1: Charpy Impact Charpy Notch, ISO 179",R-COLORFABB-TDS-E-ColorFabb-Color-on-Demand,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/PLA/colorFabb%20COD/TDS_E%20ColorFabb%20Color%20on%20Demand.pdf,.cache/sources/by-sha/8b7f3f4e1bbec02305c964212be24a9ae1997ce66a1d2080bfd55b987dfe00e3.pdf,
agree,,claude-second-read,V005574,b09,Fabru / purefil,Polyamid 6 glass fiber 10% (PA6 GF10),Mould shrinkage,Unstated,0.4 %,0.4 %,ISO 294-4,p. 1: Shrinkage (ISO 294-4),R-FABRU-PUREFIL-3494-Material-data-sheet-PA6-GF10-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/3494%2FMaterial+data+sheet+PA6+GF10+purefil.pdf,.cache/sources/by-sha/264209c55bff99f77caf87d9c035f0065d438f860cf11ff4d5092d70a1270d1f.pdf,
agree,,claude-second-read,V006005,b09,colorFabb,nGen_FLEX,Elongation at yield,Unstated,38 %,38 %,D 638,p. 1: Elongation @ Yield %,R-COLORFABB-colorFabb-nGen-Flex-Filament-TDS,https://ninjatek.com/wp-content/uploads/colorFabb_nGen_Flex_Filament_TDS.pdf,.cache/sources/by-sha/e2a86ba681dd0ef8cb66eabf7b7f86a1d44a979f4299961202dc564728bfd939.pdf,
agree,,claude-second-read,V005293,b09,Flashforge,PETGCF10,Continuous service temperature,Not applicable,80 ℃,80 °C,IEC 60216,p. 1: Continuous Service Temperature IEC 60216 ℃,D-FLASH-PETG-CF-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PETG_CF_TDS_EN.pdf,.cache/sources/by-sha/7854ff3c76a5fb1eaf6b2058d2ade8baa606edb007402e7df3bf6fe1ea1f32ab.pdf,
