table,record,action,field,before,after
coverage,C01267,Edited,Finding,"5 distinct manufacturer(s) documented against target 3: 3DXTECH, Fabru / purefil, Fillamentum, Spectrum, eSUN. Recounted 2026-09-20 (m81-batch-b12) after the grades this batch added.","Superseded by C01273 (2026-09-20; was ""Resolved""): 5 distinct manufacturer(s) documented against target 3: 3DXTECH, Fabru / purefil, Fillamentum, Spectrum, eSUN. Recounted 2026-09-20 (m81-batch-b12) after the grades this batch added."
coverage,C01269,Edited,Status,Resolved,Superseded
coverage,C01269,Edited,Manufacturer count,4,Not applicable
coverage,C01269,Edited,Finding,"4 distinct manufacturer(s) documented against target 3: 3D-Fuel, 3DXTECH, Extrudr, Spectrum. Recounted 2026-09-20 (m81-batch-b12) after the grades this batch added.","Superseded by C01279 (2026-09-20; was ""Resolved""): 4 distinct manufacturer(s) documented against target 3: 3D-Fuel, 3DXTECH, Extrudr, Spectrum. Recounted 2026-09-20 (m81-batch-b12) after the grades this batch added."
coverage,C01270,Added,,,
coverage,C01271,Added,,,
coverage,C01272,Added,,,
coverage,C01273,Added,,,
coverage,C01274,Added,,,
coverage,C01275,Added,,,
coverage,C01276,Added,,,
coverage,C01277,Added,,,
coverage,C01278,Added,,,
coverage,C01279,Added,,,
grades,G046-05,Added,,,
grades,G001-98,Added,,,
grades,G031-22,Added,,,
grades,G094-07,Added,,,
grades,G037-07,Added,,,
grades,G075-04,Added,,,
grades,G030-06,Added,,,
grades,G039-45,Added,,,
grades,G113-02,Added,,,
grades,G020-39,Added,,,
grades,G001-99,Added,,,
grades,G081-06,Added,,,
grades,G025-03,Added,,,
grades,G050-12,Added,,,
grades,G001-100,Added,,,
grades,G039-46,Added,,,
grades,G001-101,Added,,,
grades,G024-11,Added,,,
grades,G066-07,Added,,,
grades,G026-08,Added,,,
grades,G014-08,Added,,,
grades,G039-47,Added,,,
grades,G094-08,Added,,,
grades,G049-06,Added,,,
grades,G001-102,Added,,,
grades,G020-40,Added,,,
grades,G029-05,Added,,,
grades,G033-12,Added,,,
grades,G067-06,Added,,,
grades,G144-01,Added,,,
grades,G024-12,Added,,,
grades,G035-19,Added,,,
grades,G024-13,Added,,,
grades,G112-02,Added,,,
grades,G083-04,Added,,,
grades,G086-02,Added,,,
grades,G031-23,Added,,,
grades,G106-03,Added,,,
grades,G088-05,Added,,,
grades,G027-30,Added,,,
grades,G020-41,Added,,,
headlines,M144 | density | V007706,Added,,,
headlines,M144 | hdt045 | V007712,Added,,,
materials,M144,Added,,,
measurements,V007462,Added,,,
measurements,V007463,Added,,,
measurements,V007464,Added,,,
measurements,V007465,Added,,,
measurements,V007466,Added,,,
measurements,V007467,Added,,,
measurements,V007468,Added,,,
measurements,V007469,Added,,,
measurements,V007470,Added,,,
measurements,V007471,Added,,,
measurements,V007472,Added,,,
measurements,V007473,Added,,,
measurements,V007474,Added,,,
measurements,V007475,Added,,,
measurements,V007476,Added,,,
measurements,V007477,Added,,,
measurements,V007478,Added,,,
measurements,V007479,Added,,,
measurements,V007480,Added,,,
measurements,V007481,Added,,,
measurements,V007482,Added,,,
measurements,V007483,Added,,,
measurements,V007484,Added,,,
measurements,V007485,Added,,,
measurements,V007486,Added,,,
measurements,V007487,Added,,,
measurements,V007488,Added,,,
measurements,V007489,Added,,,
measurements,V007490,Added,,,
measurements,V007491,Added,,,
measurements,V007492,Added,,,
measurements,V007493,Added,,,
measurements,V007494,Added,,,
measurements,V007495,Added,,,
measurements,V007496,Added,,,
measurements,V007497,Added,,,
measurements,V007498,Added,,,
measurements,V007499,Added,,,
measurements,V007500,Added,,,
measurements,V007501,Added,,,
measurements,V007502,Added,,,
measurements,V007503,Added,,,
measurements,V007504,Added,,,
measurements,V007505,Added,,,
measurements,V007506,Added,,,
measurements,V007507,Added,,,
measurements,V007508,Added,,,
measurements,V007509,Added,,,
measurements,V007510,Added,,,
measurements,V007511,Added,,,
measurements,V007512,Added,,,
measurements,V007513,Added,,,
measurements,V007514,Added,,,
measurements,V007515,Added,,,
measurements,V007516,Added,,,
measurements,V007517,Added,,,
measurements,V007518,Added,,,
measurements,V007519,Added,,,
measurements,V007520,Added,,,
measurements,V007521,Added,,,
measurements,V007522,Added,,,
measurements,V007523,Added,,,
measurements,V007524,Added,,,
measurements,V007525,Added,,,
measurements,V007526,Added,,,
measurements,V007527,Added,,,
measurements,V007528,Added,,,
measurements,V007529,Added,,,
measurements,V007530,Added,,,
measurements,V007531,Added,,,
measurements,V007532,Added,,,
measurements,V007533,Added,,,
measurements,V007534,Added,,,
measurements,V007535,Added,,,
measurements,V007536,Added,,,
measurements,V007537,Added,,,
measurements,V007538,Added,,,
measurements,V007539,Added,,,
measurements,V007540,Added,,,
measurements,V007541,Added,,,
measurements,V007542,Added,,,
measurements,V007543,Added,,,
measurements,V007544,Added,,,
measurements,V007545,Added,,,
measurements,V007546,Added,,,
measurements,V007547,Added,,,
measurements,V007548,Added,,,
measurements,V007549,Added,,,
measurements,V007550,Added,,,
measurements,V007551,Added,,,
measurements,V007552,Added,,,
measurements,V007553,Added,,,
measurements,V007554,Added,,,
measurements,V007555,Added,,,
measurements,V007556,Added,,,
measurements,V007557,Added,,,
measurements,V007558,Added,,,
measurements,V007559,Added,,,
measurements,V007560,Added,,,
measurements,V007561,Added,,,
measurements,V007562,Added,,,
measurements,V007563,Added,,,
measurements,V007564,Added,,,
measurements,V007565,Added,,,
measurements,V007566,Added,,,
measurements,V007567,Added,,,
measurements,V007568,Added,,,
measurements,V007569,Added,,,
measurements,V007570,Added,,,
measurements,V007571,Added,,,
measurements,V007572,Added,,,
measurements,V007573,Added,,,
measurements,V007574,Added,,,
measurements,V007575,Added,,,
measurements,V007576,Added,,,
measurements,V007577,Added,,,
measurements,V007578,Added,,,
measurements,V007579,Added,,,
measurements,V007580,Added,,,
measurements,V007581,Added,,,
measurements,V007582,Added,,,
measurements,V007583,Added,,,
measurements,V007584,Added,,,
measurements,V007585,Added,,,
measurements,V007586,Added,,,
measurements,V007587,Added,,,
measurements,V007588,Added,,,
measurements,V007589,Added,,,
measurements,V007590,Added,,,
measurements,V007591,Added,,,
measurements,V007592,Added,,,
measurements,V007593,Added,,,
measurements,V007594,Added,,,
measurements,V007595,Added,,,
measurements,V007596,Added,,,
measurements,V007597,Added,,,
measurements,V007598,Added,,,
measurements,V007599,Added,,,
measurements,V007600,Added,,,
measurements,V007601,Added,,,
measurements,V007602,Added,,,
measurements,V007603,Added,,,
measurements,V007604,Added,,,
measurements,V007605,Added,,,
measurements,V007606,Added,,,
measurements,V007607,Added,,,
measurements,V007608,Added,,,
measurements,V007609,Added,,,
measurements,V007610,Added,,,
measurements,V007611,Added,,,
measurements,V007612,Added,,,
measurements,V007613,Added,,,
measurements,V007614,Added,,,
measurements,V007615,Added,,,
measurements,V007616,Added,,,
measurements,V007617,Added,,,
measurements,V007618,Added,,,
measurements,V007619,Added,,,
measurements,V007620,Added,,,
measurements,V007621,Added,,,
measurements,V007622,Added,,,
measurements,V007623,Added,,,
measurements,V007624,Added,,,
measurements,V007625,Added,,,
measurements,V007626,Added,,,
measurements,V007627,Added,,,
measurements,V007628,Added,,,
measurements,V007629,Added,,,
measurements,V007630,Added,,,
measurements,V007631,Added,,,
measurements,V007632,Added,,,
measurements,V007633,Added,,,
measurements,V007634,Added,,,
measurements,V007635,Added,,,
measurements,V007636,Added,,,
measurements,V007637,Added,,,
measurements,V007638,Added,,,
measurements,V007639,Added,,,
measurements,V007640,Added,,,
measurements,V007641,Added,,,
measurements,V007642,Added,,,
measurements,V007643,Added,,,
measurements,V007644,Added,,,
measurements,V007645,Added,,,
measurements,V007646,Added,,,
measurements,V007647,Added,,,
measurements,V007648,Added,,,
measurements,V007649,Added,,,
measurements,V007650,Added,,,
measurements,V007651,Added,,,
measurements,V007652,Added,,,
measurements,V007653,Added,,,
measurements,V007654,Added,,,
measurements,V007655,Added,,,
measurements,V007656,Added,,,
measurements,V007657,Added,,,
measurements,V007658,Added,,,
measurements,V007659,Added,,,
measurements,V007660,Added,,,
measurements,V007661,Added,,,
measurements,V007662,Added,,,
measurements,V007663,Added,,,
measurements,V007664,Added,,,
measurements,V007665,Added,,,
measurements,V007666,Added,,,
measurements,V007667,Added,,,
measurements,V007668,Added,,,
measurements,V007669,Added,,,
measurements,V007670,Added,,,
measurements,V007671,Added,,,
measurements,V007672,Added,,,
measurements,V007673,Added,,,
measurements,V007674,Added,,,
measurements,V007675,Added,,,
measurements,V007676,Added,,,
measurements,V007677,Added,,,
measurements,V007678,Added,,,
measurements,V007679,Added,,,
measurements,V007680,Added,,,
measurements,V007681,Added,,,
measurements,V007682,Added,,,
measurements,V007683,Added,,,
measurements,V007684,Added,,,
measurements,V007685,Added,,,
measurements,V007686,Added,,,
measurements,V007687,Added,,,
measurements,V007688,Added,,,
measurements,V007689,Added,,,
measurements,V007690,Added,,,
measurements,V007691,Added,,,
measurements,V007692,Added,,,
measurements,V007693,Added,,,
measurements,V007694,Added,,,
measurements,V007695,Added,,,
measurements,V007696,Added,,,
measurements,V007697,Added,,,
measurements,V007698,Added,,,
measurements,V007699,Added,,,
measurements,V007700,Added,,,
measurements,V007701,Added,,,
measurements,V007702,Added,,,
measurements,V007703,Added,,,
measurements,V007704,Added,,,
measurements,V007705,Added,,,
measurements,V007706,Added,,,
measurements,V007707,Added,,,
measurements,V007708,Added,,,
measurements,V007709,Added,,,
measurements,V007710,Added,,,
measurements,V007711,Added,,,
measurements,V007712,Added,,,
measurements,V007713,Added,,,
measurements,V007714,Added,,,
measurements,V007715,Added,,,
measurements,V007716,Added,,,
measurements,V007717,Added,,,
measurements,V007718,Added,,,
measurements,V007719,Added,,,
measurements,V007720,Added,,,
measurements,V007721,Added,,,
measurements,V007722,Added,,,
measurements,V007723,Added,,,
measurements,V007724,Added,,,
measurements,V007725,Added,,,
measurements,V007726,Added,,,
measurements,V007727,Added,,,
measurements,V007728,Added,,,
measurements,V007729,Added,,,
measurements,V007730,Added,,,
measurements,V007731,Added,,,
measurements,V007732,Added,,,
measurements,V007733,Added,,,
measurements,V007734,Added,,,
measurements,V007735,Added,,,
measurements,V007736,Added,,,
measurements,V007737,Added,,,
measurements,V007738,Added,,,
measurements,V007739,Added,,,
measurements,V007740,Added,,,
measurements,V007741,Added,,,
measurements,V007742,Added,,,
measurements,V007743,Added,,,
measurements,V007744,Added,,,
measurements,V007745,Added,,,
measurements,V007746,Added,,,
measurements,V007747,Added,,,
measurements,V007748,Added,,,
measurements,V007749,Added,,,
measurements,V007750,Added,,,
measurements,V007751,Added,,,
measurements,V007752,Added,,,
measurements,V007753,Added,,,
measurements,V007754,Added,,,
measurements,V007755,Added,,,
measurements,V007756,Added,,,
measurements,V007757,Added,,,
measurements,V007758,Added,,,
measurements,V007759,Added,,,
measurements,V007760,Added,,,
measurements,V007761,Added,,,
measurements,V007762,Added,,,
measurements,V007763,Added,,,
measurements,V007764,Added,,,
measurements,V007765,Added,,,
measurements,V007766,Added,,,
measurements,V007767,Added,,,
measurements,V007768,Added,,,
measurements,V007769,Added,,,
measurements,V007770,Added,,,
measurements,V007771,Added,,,
measurements,V007772,Added,,,
measurements,V007773,Added,,,
measurements,V007774,Added,,,
measurements,V007775,Added,,,
measurements,V007776,Added,,,
measurements,V007777,Added,,,
measurements,V007778,Added,,,
measurements,V007779,Added,,,
measurements,V007780,Added,,,
measurements,V007781,Added,,,
measurements,V007782,Added,,,
measurements,V007783,Added,,,
measurements,V007784,Added,,,
measurements,V007785,Added,,,
measurements,V007786,Added,,,
measurements,V007787,Added,,,
measurements,V007788,Added,,,
measurements,V007789,Added,,,
measurements,V007790,Added,,,
measurements,V007791,Added,,,
measurements,V007792,Added,,,
measurements,V007793,Added,,,
measurements,V007794,Added,,,
measurements,V007795,Added,,,
measurements,V007796,Added,,,
measurements,V007797,Added,,,
measurements,V007798,Added,,,
measurements,V007799,Added,,,
measurements,V007800,Added,,,
measurements,V007801,Added,,,
measurements,V007802,Added,,,
measurements,V007803,Added,,,
measurements,V007804,Added,,,
measurements,V007805,Added,,,
measurements,V007806,Added,,,
measurements,V007807,Added,,,
measurements,V007808,Added,,,
measurements,V007809,Added,,,
measurements,V007810,Added,,,
measurements,V007811,Added,,,
measurements,V007812,Added,,,
measurements,V007813,Added,,,
measurements,V007814,Added,,,
measurements,V007815,Added,,,
measurements,V007816,Added,,,
measurements,V007817,Added,,,
measurements,V007818,Added,,,
measurements,V007819,Added,,,
measurements,V007820,Added,,,
measurements,V007821,Added,,,
measurements,V007822,Added,,,
measurements,V007823,Added,,,
measurements,V007824,Added,,,
measurements,V007825,Added,,,
measurements,V007826,Added,,,
measurements,V007827,Added,,,
measurements,V007828,Added,,,
measurements,V007829,Added,,,
measurements,V007830,Added,,,
measurements,V007831,Added,,,
measurements,V007832,Added,,,
measurements,V007833,Added,,,
measurements,V007834,Added,,,
measurements,V007835,Added,,,
measurements,V007836,Added,,,
measurements,V007837,Added,,,
measurements,V007838,Added,,,
measurements,V007839,Added,,,
measurements,V007840,Added,,,
measurements,V007841,Added,,,
measurements,V007842,Added,,,
measurements,V007843,Added,,,
measurements,V007844,Added,,,
measurements,V007845,Added,,,
measurements,V007846,Added,,,
measurements,V007847,Added,,,
measurements,V007848,Added,,,
measurements,V007849,Added,,,
measurements,V007850,Added,,,
profile_notes,P0714 | Speed,Added,,,
profile_notes,P0714 | Retraction,Added,,,
profile_notes,P0716 | Speed,Added,,,
profile_notes,P0720 | Cooling,Added,,,
profile_notes,P0720 | Layer height,Added,,,
profile_notes,P0720 | Shell / walls,Added,,,
profile_notes,P0721 | Speed,Added,,,
profile_notes,P0721 | Warping / shrinkage,Added,,,
profile_notes,P0723 | Speed,Added,,,
profile_notes,P0724 | Speed,Added,,,
profile_notes,P0724 | Retraction,Added,,,
profile_notes,P0725 | Speed,Added,,,
profile_notes,P0726 | Speed,Added,,,
profile_notes,P0727 | Cooling,Added,,,
profile_notes,P0728 | Speed,Added,,,
profile_notes,P0729 | Speed,Added,,,
profile_notes,P0732 | Speed,Added,,,
profile_notes,P0732 | Cooling,Added,,,
profile_notes,P0734 | Cooling,Added,,,
profile_notes,P0735 | Speed,Added,,,
profile_notes,P0736 | Adhesion / release,Added,,,
profile_notes,P0736 | Warping / shrinkage,Added,,,
profile_notes,P0738 | Speed,Added,,,
profile_notes,P0739 | Speed,Added,,,
profile_notes,P0740 | Speed,Added,,,
profile_notes,P0741 | Speed,Added,,,
profile_notes,P0742 | Speed,Added,,,
profile_notes,P0742 | Warping / shrinkage,Added,,,
profile_notes,P0743 | Speed,Added,,,
profile_notes,P0744 | Speed,Added,,,
profile_notes,P0744 | Retraction,Added,,,
profile_notes,P0746 | Cooling,Added,,,
profile_notes,P0746 | Speed,Added,,,
profile_notes,P0746 | Retraction,Added,,,
profile_notes,P0747 | Speed,Added,,,
profile_notes,P0748 | Speed,Added,,,
profile_notes,P0749 | Speed,Added,,,
profile_notes,P0751 | Cooling,Added,,,
profile_notes,P0751 | Speed,Added,,,
profile_notes,P0751 | Retraction,Added,,,
profiles,P0710,Added,,,
profiles,P0711,Added,,,
profiles,P0712,Added,,,
profiles,P0713,Added,,,
profiles,P0714,Added,,,
profiles,P0715,Added,,,
profiles,P0716,Added,,,
profiles,P0717,Added,,,
profiles,P0718,Added,,,
profiles,P0719,Added,,,
profiles,P0720,Added,,,
profiles,P0721,Added,,,
profiles,P0722,Added,,,
profiles,P0723,Added,,,
profiles,P0724,Added,,,
profiles,P0725,Added,,,
profiles,P0726,Added,,,
profiles,P0727,Added,,,
profiles,P0728,Added,,,
profiles,P0729,Added,,,
profiles,P0730,Added,,,
profiles,P0731,Added,,,
profiles,P0732,Added,,,
profiles,P0733,Added,,,
profiles,P0734,Added,,,
profiles,P0735,Added,,,
profiles,P0736,Added,,,
profiles,P0737,Added,,,
profiles,P0738,Added,,,
profiles,P0739,Added,,,
profiles,P0740,Added,,,
profiles,P0741,Added,,,
profiles,P0742,Added,,,
profiles,P0743,Added,,,
profiles,P0744,Added,,,
profiles,P0745,Added,,,
profiles,P0746,Added,,,
profiles,P0747,Added,,,
profiles,P0748,Added,,,
profiles,P0749,Added,,,
profiles,P0750,Added,,,
profiles,P0751,Added,,,
sources,S-PET-TDS-FlexiFil-TPC-30D-0,Added,,,
sources,R-NANOVIA-PLA-EF-3D850,Added,,,
sources,R-NANOVIA-ASA,Added,,,
sources,R-NANOVIA-PC-ABS-Rail,Added,,,
sources,R-NANOVIA-PC-CF,Added,,,
sources,B-PC-Bambu-PLA-Matte-Technical-Data-Sheet,Added,,,
sources,S-PET-tds-aquasolve-pva,Added,,,
sources,R-NANOVIA-ABS-ESD,Added,,,
sources,R-NANOVIA-TPU-70D,Added,,,
sources,S-PET-TDS-ApolloX-Kevlar,Added,,,
sources,R-NANOVIA-PETG,Added,,,
sources,R-NANOVIA-PLA-VX,Added,,,
sources,S-SPECTRUM-EN-TDS-Spectrum-PETG-Premium-High-Speed,Added,,,
sources,R-NANOVIA-Insublend,Added,,,
sources,R-NANOVIA-PETG-GF-UV,Added,,,
sources,R-NANOVIA-PA-6-CF,Added,,,
sources,B-PC-Bambu-PLA-Basic-Technical-Data-Sheet,Added,,,
sources,S-PET-TDS-Bulk-PLA,Added,,,
sources,S-PET-TDS-ReForm-rTPU-95A,Added,,,
sources,S-SPECTRUM-EN-TDS-The-Filament-PETG,Added,,,
sources,S-PET-TDS-Volcano-PLA-150C,Added,,,
sources,R-NANOVIA-PETG-CF,Added,,,
sources,S-PET-TDS-EasyFil-PET,Added,,,
sources,R-NANOVIA-PETG-ESD,Added,,,
sources,R-NANOVIA-PLA-Wood,Added,,,
sources,R-BASF-ExtendedTDS-Ultrafuse-PAHT-CF15-V1-5,Added,,,
sources,S-PET-formfutura-tds-pythonflex,Added,,,
sources,S-SPECTRUM-ENG-TDS-The-Filament-PETG-CF,Added,,,
sources,R-NANOVIA-PC-ABS,Added,,,
sources,R-NANOVIA-PA-6,Added,,,
sources,S-PET-TDS-Matt-PLA,Added,,,
sources,S-PET-TDS-Bulk-PETG,Added,,,
sources,S-PVB-Prusament-PC-Space-Grade-Black,Added,,,
sources,R-NANOVIA-ABS-CF,Added,,,
sources,S-PET-formfutura-tds-apolloxcf10,Added,,,
sources,R-BASF-ExtendedTDS-Ultrafuse-PET-CF15-V1-4,Added,,,
sources,S-PET-formfutura-tds-athenaxcf10,Added,,,
sources,S-PCGF-PETG-CF-v2,Added,,,
sources,R-NANOVIA-PC,Added,,,
sources,S-PET-formfutura-tds-carbonfilcf03,Added,,,
sources,R-NANOVIA-PC-PTFE,Added,,,
sources,B-PC-new-Bambu-PLA-Tough-Technical-Data-Sheet,Added,,,
sources,R-NANOVIA-PP-CF,Added,,,
sources,R-FILLAMENTUM-TDS-OBC-905-EN-07102022-FI,Added,,,
sources,B-PC-Bambu-PETG-Translucent-Technical-Data-Sheet,Added,,,
sources,R-BASF-ExtendedTDS-Ultrafuse-ASA-V2-1,Added,,,
sources,R-NANOVIA-ABS-AF,Added,,,
sources,S-PET-formfutura-tds-athenax,Added,,,
sources,R-NANOVIA-ABS-EF,Added,,,
sources,S-PET-tds-hdglass,Added,,,
sources,B-PC-Bambu-PC-Technical-Data-Sheet,Added,,,
