Verdict,Note,By,MeasurementID,batch,Manufacturer,Product,Property,Direction,Raw value,Normalized value,Standard / load,Locator,SourceID,URL,Document,Page images
agree,,claude-second-read,V008128,b16,QIDI,ToughPETG-HF,Melt mass-flow rate,Not applicable,7 g/10min,7 g/10 min,"220℃,2.16kg","p. 2: Glass transition temperature 熔融指数 220℃,2.16kg Melt index",R-QIDI-PETG-TOUGH,https://drive.google.com/file/d/1pZBYR_rltVcBqjzHaLWGf34gtX2Uq-LC/view?usp=drive_link,.cache/sources/by-sha/bb72c5721e1b12bc5919cffbaae584d44c120ac3b97be7e3380290876a442b61.pdf,
agree,,claude-second-read,V008050,b16,QIDI,ABS,Vicat softening temperature,Not applicable,103 °C,103 °C,ISO 306,p. 2: 维卡软化点 ISO 306 Vicat softening temperature,R-QIDI-ODORLESS-ABS,https://drive.google.com/file/d/1kYU0OG7lyUkgXvhFc5_USYzFIEwSnB2-/view?usp=drive_link,.cache/sources/by-sha/387e9400e0e400ca0712b225e27c3cded5daf7411adbc83c1d70289169be2633.pdf,
disagrees: standard,"Value 64.49 ± 1.3 MPa and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 178 for this block: ""弯曲强度（X-Y）64.49±1.3 MPa / ISO 178 / 弯曲模量（X-Y）2399±147 MPa"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet the designation sits between the two flexural rows. The sheet does name a standard for this row.",claude-second-read,V008105,b16,QIDI,ASA,Flexural strength,XY,64.49 ± 1.3 MPa,64.49 MPa,Not published,p. 3: 弯曲强度(X-Y) Bending strength,R-QIDI-ASA,https://drive.google.com/file/d/1XkpBAvVBSMZGPDQ9H0wu3A_nh6zpI1fU/view?usp=drive_link,.cache/sources/by-sha/a25213876b47e652fe09ed983f6130faa28e316ad76362637ccc395792bafdf4.pdf,
agree,,claude-second-read,V008142,b16,QIDI,PEBA 95A,Water absorption,Not applicable,1.56 %,1.56 %,1 ISO 62,p. 2: Water absorption ISO 62: Method 1,R-QIDI-PEBA-95A,https://drive.google.com/file/d/1CTL1aygDhydbHMgTHiBGwZgC340mUf7b/view?usp=drive_link,.cache/sources/by-sha/e9f31f364d2365cdcc7a02c86386c977f87fdce83f54fef4b6a603a931f0001c.pdf,
agree,,claude-second-read,V008114,b16,QIDI,PLA-CF,Melting temperature,Not applicable,163 °C,163 °C,ISO 11357,p. 1: 熔点 ISO 11357 Melting Temperature,R-QIDI-PLA-CF,https://drive.google.com/file/d/1dk41nYV0pojrq42LQqJi5zH_weJjNSkI/view?usp=drive_link,.cache/sources/by-sha/b7b686b8eb094afd2a5956f30c619187d8f986b94237b67c4ac4456b0b5fea0f.pdf,
disagrees: standard,"Value 4.19 ± 0.06 % and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 527 for this block: ""拉伸屈服强度（X-Y）44.23 ± 0.64 MPa / 屈服伸长率（X-Y）4.19 ± 0.06 % / ... / 断裂伸长率（X-Y）ISO 527 14.04 ± 7.77 %"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet only the break-elongation row kept it. The sheet does name a standard for this row.",claude-second-read,V008132,b16,QIDI,ToughPETG-HF,Elongation at yield,XY,4.19 ± 0.06 %,4.19 %,Not published,p. 2: 屈服伸长率(X-Y) Yield elongation(X-Y),R-QIDI-PETG-TOUGH,https://drive.google.com/file/d/1pZBYR_rltVcBqjzHaLWGf34gtX2Uq-LC/view?usp=drive_link,.cache/sources/by-sha/bb72c5721e1b12bc5919cffbaae584d44c120ac3b97be7e3380290876a442b61.pdf,
disagrees: condition,"The row records Notch ""Unnotched"". The sheet prints ""缺口冲击强度 （X-Y） 6.65±0.38 KJ/㎡ Charpy impact strength ISO 179"" - 缺口冲击强度 is notched impact strength, so the recorded notch state is the opposite of the document. This is not one row: all seven QIDI Charpy records in the table are ""Unnotched"" (V008043, V008063, V008074, V008084, V008107, V008122, V008159) and five of their own Locators still carry the characters 缺口.",claude-second-read,V008122,b16,QIDI,PLA-CF,Charpy strength,Not applicable,6.65 ± 0.38 KJ/㎡,6.65 kJ/m²,ISO 179,p. 2: Charpy impact strength ISO 179,R-QIDI-PLA-CF,https://drive.google.com/file/d/1dk41nYV0pojrq42LQqJi5zH_weJjNSkI/view?usp=drive_link,.cache/sources/by-sha/b7b686b8eb094afd2a5956f30c619187d8f986b94237b67c4ac4456b0b5fea0f.pdf,
agree,,claude-second-read,V008144,b16,QIDI,PEBA 95A,Tensile break strength,XY,32.58 ± 0.64 MPa,32.58 MPa,ISO 527,p. 2: Tensile breaking strength (X-Y) ISO 527,R-QIDI-PEBA-95A,https://drive.google.com/file/d/1CTL1aygDhydbHMgTHiBGwZgC340mUf7b/view?usp=drive_link,.cache/sources/by-sha/e9f31f364d2365cdcc7a02c86386c977f87fdce83f54fef4b6a603a931f0001c.pdf,
disagrees: standard,"Value 4.90 ± 0.97 % and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 527 for this block: ""拉伸强度（X-Y）54.92±0.22 MPa / 拉伸模量（X-Y）ISO 527 4020.55±99.11 MPa / 断裂伸长率（X-Y）4.90±0.97 %"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet only the modulus row kept it. The sheet does name a standard for this row.",claude-second-read,V008119,b16,QIDI,PLA-CF,Elongation at break,XY,4.90 ± 0.97 %,4.9 %,Not published,p. 2: 断裂伸长率(X-Y) Elongation at break (X-Y),R-QIDI-PLA-CF,https://drive.google.com/file/d/1dk41nYV0pojrq42LQqJi5zH_weJjNSkI/view?usp=drive_link,.cache/sources/by-sha/b7b686b8eb094afd2a5956f30c619187d8f986b94237b67c4ac4456b0b5fea0f.pdf,
agree,,claude-second-read,V008031,b16,QIDI,NexABS-GF25,Glass transition temperature,Not applicable,103 °C,103 °C,ISO 11357,p. 3: 玻璃化转变温度 ISO 11357 Glass transition temperature,R-QIDI-ABS-GF25,https://drive.google.com/file/d/126QYMb_oeh6Q1B6NIdZCeE7XZ_djbJic/view?usp=drive_link,.cache/sources/by-sha/20d212ff485b8cfde3c86e23dd2fddfb287d0e449e999b6a518430507351ce4d.pdf,
agree,,claude-second-read,V008075,b16,QIDI,ASA-CF20 Core,Density,Not applicable,1.06 g/cm³,1060 kg/m³,ISO 1183,p. 3: 密度 ISO 1183,R-QIDI-ASA-CF20-CORE,https://drive.google.com/file/d/1vSsvLE2CUd1k0O8zc4o5uIytzRfH-057/view?usp=drive_link,.cache/sources/by-sha/6578afca6561181428c896d6a3ab8ff2f5b1d7a2bf9623eb6e9926590971a320.pdf,
disagrees: standard,"Value 3752.13 ± 68.39 MPa and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 527 for this block: ""拉伸断裂强度（X-Y）48.48±0.61 MPa / 断裂伸长率（X-Y）ISO 527 2.10±0.10 % / 杨氏模量（X-Y）3752.13±68.39 MPa"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet only the elongation row kept it. The sheet does name a standard for this row.",claude-second-read,V008037,b16,QIDI,NexABS-GF25,Tensile modulus,XY,3752.13 ± 68.39 MPa,3.75213 GPa,Not published,p. 4: 杨氏模量(X-Y) Young's Modulus,R-QIDI-ABS-GF25,https://drive.google.com/file/d/126QYMb_oeh6Q1B6NIdZCeE7XZ_djbJic/view?usp=drive_link,.cache/sources/by-sha/20d212ff485b8cfde3c86e23dd2fddfb287d0e449e999b6a518430507351ce4d.pdf,
agree,,claude-second-read,V008044,b16,QIDI,PETG GF,HDT,Not applicable,76 ℃,76 °C,ISO 75,p. 3: Heat Deflection Temperature ISO 75 (HDT),R-QIDI-PETG-GF,https://drive.google.com/file/d/15as4JDaP5cBZ8cBQclywFyC7MvS6UEAW/view?usp=drive_link,.cache/sources/by-sha/374514ee3678fedb1fc1d8b34681bfeba9f3af63e8979442aa6c3292663894ae.pdf,
disagrees: standard,"Value 38.96 ± 0.33 MPa and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 527 for this block: ""拉伸屈服强度 Tensile yield strength（X-Y）38.96±0.33 MPa / 拉伸屈服伸长率 ISO 527 Tensile Yield elongation（X-Y）2.32±0.02 % / 拉伸模量 Young's Modulus 2384.22±20.0 MPa"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet only the yield-elongation row kept it. The sheet does name a standard for this row.",claude-second-read,V008053,b16,QIDI,ABS,Tensile yield strength,XY,38.96 ± 0.33 MPa,38.96 MPa,Not published,p. 2: 拉伸屈服强度 Tensile yield strength (X-Y),R-QIDI-ODORLESS-ABS,https://drive.google.com/file/d/1kYU0OG7lyUkgXvhFc5_USYzFIEwSnB2-/view?usp=drive_link,.cache/sources/by-sha/387e9400e0e400ca0712b225e27c3cded5daf7411adbc83c1d70289169be2633.pdf,
disagrees: standard,"Value 544.92 ± 74.44 MPa and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 178 for this block: ""弯曲强度（X-Y）ISO 178 14.31±1.66 MPa / 弯曲模量（X-Y）544.92±74.44 MPa"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet the bending-strength row kept ISO 178 and the bending-modulus row did not. The sheet does name a standard for this row.",claude-second-read,V008073,b16,QIDI,ASA-Aero,Flexural modulus,XY,544.92 ± 74.44 MPa,0.54492 GPa,Not published,p. 3: 弯曲模量(X-Y) Bending Modulus,R-QIDI-ASA-AERO,https://drive.google.com/file/d/15phWOoaQqLDTHUFiHklw-YodWG2iMFCh/view?usp=drive_link,.cache/sources/by-sha/446c853fea6a7e4f1e01a4b1b7939f27e8f6e3b98768fc007e418ec8ef402c1c.pdf,
agree,,claude-second-read,V008148,b16,QIDI,PEBA 95A,Tensile strength (endpoint unspecified),XY,9.69 ± 0.08 MPa,9.69 MPa,300% X-Y ISO 527,p. 2: tensile stress at 300% (X-Y) ISO 527,R-QIDI-PEBA-95A,https://drive.google.com/file/d/1CTL1aygDhydbHMgTHiBGwZgC340mUf7b/view?usp=drive_link,.cache/sources/by-sha/e9f31f364d2365cdcc7a02c86386c977f87fdce83f54fef4b6a603a931f0001c.pdf,
disagrees: condition,"Value 7.8 g/10min is right, but the melt-flow condition is gone. The sheet prints ""熔融指数 250°C，2.16kg 7.8 g/10min Melt index""; Standard / load and Test temperature both read ""Not published"". QIDI states the condition on every melt-index row and the same batch kept it on the ToughPETG sheet (V008128, ""220℃,2.16kg"", Test temperature 220°C). Without it the number is not comparable.",claude-second-read,V008049,b16,QIDI,ABS,Melt mass-flow rate,Not applicable,7.8 g/10min,7.8 g/10 min,Not published,p. 2: Melt index,R-QIDI-ODORLESS-ABS,https://drive.google.com/file/d/1kYU0OG7lyUkgXvhFc5_USYzFIEwSnB2-/view?usp=drive_link,.cache/sources/by-sha/387e9400e0e400ca0712b225e27c3cded5daf7411adbc83c1d70289169be2633.pdf,
agree,,claude-second-read,V008110,b16,QIDI,TPU95A-HF,Vicat softening temperature,Not applicable,99 °C,99 °C,ISO 306,p. 2: Melt index 维卡软温度 ISO 306 Vicat softening temperature,R-QIDI-TPU95A-HF,https://drive.google.com/file/d/1rPb6qsu-dDGB-LYU-xTC1zqfevB6678c/view?usp=drive_link,.cache/sources/by-sha/aecae6b621183444eb359d8e08099d6f30519e191342392b6b7a7e597b5bb196.pdf,
disagrees: standard,"Value 67.81 ± 0.54 MPa and Direction X-Y are right, but Standards and Standard / load read ""Not published"". QIDI prints the Testing-method column as one merged cell spanning a block of rows, and the sheet names ISO 178 for this block: ""弯曲强度 Bending strength（X-Y）67.81±0.54 MPa / ISO 178 / 弯曲模量 Bending Modulus（X-Y）2400±79.69 MPa"". Extraction puts the designation on the single line whose position it matched, which is why some rows of the same block carry it and some do not - on this very sheet the designation sits between the two flexural rows. The sheet does name a standard for this row.",claude-second-read,V008061,b16,QIDI,ABS,Flexural strength,XY,67.81 ± 0.54 MPa,67.81 MPa,Not published,p. 3: 弯曲强度 Bending strength (X-Y),R-QIDI-ODORLESS-ABS,https://drive.google.com/file/d/1kYU0OG7lyUkgXvhFc5_USYzFIEwSnB2-/view?usp=drive_link,.cache/sources/by-sha/387e9400e0e400ca0712b225e27c3cded5daf7411adbc83c1d70289169be2633.pdf,
agree,,claude-second-read,V008151,b16,QIDI,PET-GF,Melting temperature,Not applicable,251 °C,251 °C,ISO 11357,p. 2: 熔点 ISO 11357 Melting Temperature,R-QIDI-PET-GF,https://drive.google.com/file/d/1CNaYMGfX1r2KB4XcxMRhV43BWfWcu8By/view?usp=drive_link,.cache/sources/by-sha/f522e5d934d58f7a20ce24bc3c958c3f976fb570ab0ca9cd73f0d2c2e0f3623a.pdf,
