Verdict,Note,By,MeasurementID,batch,Manufacturer,Product,Property,Direction,Raw value,Normalized value,Standard / load,Locator,SourceID,URL,Document,Page images
agree,,claude-second-read,V008284,b18,Extrudr,DURAPRO PC-PBT CF,Tensile break strength,Unstated,"60,8 MPa",60.8 MPa,"ISO 527-1,-2","p. 1: Tensile Strength at Break ISO 527-1,-2 MPa",R-EXTRUDR-durapro-pc-pbt-cf-TDS-en-3a6807,https://3d.nice-cdn.com/upload/file/durapro-pc-pbt-cf-TDS-en.pdf,.cache/sources/by-sha/3a680734c847431e9ae5fac353a9f64bc3f197c1ca75c470f133c1b3606c2e08.pdf,
agree,,claude-second-read,V008387,b18,Extrudr,FLEX HARD CF,Compression strength,Unstated,50 MPa,50 MPa,DIN 53453,p. 1: Compressive strength DIN 53453 MPa,R-EXTRUDR-flex-hard-cf-TDS-en-7bbe64,https://3d.nice-cdn.com/upload/file/flex-hard-cf-TDS-en.pdf,.cache/sources/by-sha/7bbe6407a3e8102fddbd10802e1858e6324bb90d3422521891c6769c1666b773.pdf,
agree,,claude-second-read,V008388,b18,SUNLU,PC/ABS,Tensile strength (endpoint unspecified),XY,40 MPa,40 MPa,50mm/min ISO527/2,p. 1: Tensile Strength(X-Y) ISO527/2 50mm/min MPa,R-SUNLU-PC-ABS-TDS,https://3d.nice-cdn.com/upload/file/PC-ABS-TDS.pdf,.cache/sources/by-sha/819b9fe01752d912622da958d05f1a6829b9473601788d36b010c65c52e0cd9e.pdf,
agree,,claude-second-read,V008257,b18,Fabru,Acrylnitril-Styrol-Acrylester (ASA),Tensile yield strength,Unstated,45 MPa,45 MPa,ASTM D638,p. 1: Yield stress (ASTM D638),R-FABRU-16-material-datat-sheet-ASA-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/16%2Fmaterial+datat+sheet+ASA+purefil.pdf,.cache/sources/by-sha/2c8e585a88423936ad8fd1258a3b9da602b0f936222ef86e4226fc04e8c4fad3.pdf,
agree,,claude-second-read,V008496,b18,SUNLU,APLA,Melting temperature,Not applicable,163 ℃,163 °C,ASTM D7426,p. 1: Melting Point ASTM D7426 10℃/min ℃,R-SUNLU-APLA,https://3d.nice-cdn.com/upload/file/APLA.pdf,.cache/sources/by-sha/a6cac9de0802d21e737d1295f5c39b6268ab3334daaba07cad3c32b094aa4acf.pdf,
agree,,claude-second-read,V008433,b18,Fabru,Polyethylen high density glass fiber 20% (HDPE GF20),Elongation at yield,Unstated,9 %,9 %,ISO 527,p. 1: Elongation at yield (ISO 527),R-FABRU-3492-Material-data-sheet-HDPE-GF20-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/3492%2FMaterial+data+sheet+HDPE+GF20+purefil.pdf,.cache/sources/by-sha/94d6f95435dad96fb8b3549cf34e2c970f697872893871d1d0ca7e37fa7e69c1.pdf,
agree,,claude-second-read,V008367,b18,SUNLU,PVB,Glass transition temperature,Not applicable,70 ℃,70 °C,ISO11357-3,p. 1: Glass Transition(Tg) ISO11357-3 10℃/min ℃,R-SUNLU-PVB-TDS,https://3d.nice-cdn.com/upload/file/PVB-TDS.pdf,.cache/sources/by-sha/6622dff0d6b9f85343f2bf6e4370c7b5ae0c2e78581876c24f81c3a54ae006e8.pdf,
agree,,claude-second-read,V008383,b18,Extrudr,FLEX HARD CF,Abrasion loss,Unstated,26 mm³,26 mm³,ISO 4649-A,p. 1: Abrasion resistance ISO 4649-A mm³,R-EXTRUDR-flex-hard-cf-TDS-en-7bbe64,https://3d.nice-cdn.com/upload/file/flex-hard-cf-TDS-en.pdf,.cache/sources/by-sha/7bbe6407a3e8102fddbd10802e1858e6324bb90d3422521891c6769c1666b773.pdf,
agree,,claude-second-read,V008673,b18,SUNLU,PLA Meta,Mould shrinkage,Unstated,0.1-0.3 %,0.1 %,23℃ ASTM D955,p. 1: Mold Shrinkage ASTM D955 23℃ %,R-SUNLU-PLA-Meta,https://3d.nice-cdn.com/upload/file/PLA_Meta.pdf,.cache/sources/by-sha/e7a30705a337be5a8f3c5866af281474aaa8e70a83158b09fa3c4bfe1f2708df.pdf,
agree,,claude-second-read,V008214,b18,Extrudr,DURAPRO PA12 CF,Dielectric strength,Not applicable,25 kV/mm,25 kV/mm,IEC 60243-1,p. 1: Dielectric Strength IEC 60243-1 kV/mm,R-EXTRUDR-durapro-pa12-cf-TDS-en-11cea4,https://3d.nice-cdn.com/upload/file/durapro-pa12-cf-TDS-en.pdf,.cache/sources/by-sha/11cea44e95e0b05cde18c7d0dbc73222fd33f921643b652979d6363bfe26ff8b.pdf,
agree,,claude-second-read,V008209,b18,Extrudr,DURAPRO PA12 CF,Charpy strength,Not applicable,9 kJ/m²,9 kJ/m²,+23°C ISO 179/1eA,p. 1: Charpy Notched Impact Strength (+23°C) ISO 179/1eA kJ/m²,R-EXTRUDR-durapro-pa12-cf-TDS-en-11cea4,https://3d.nice-cdn.com/upload/file/durapro-pa12-cf-TDS-en.pdf,.cache/sources/by-sha/11cea44e95e0b05cde18c7d0dbc73222fd33f921643b652979d6363bfe26ff8b.pdf,
agree,,claude-second-read,V008545,b18,SUNLU,ABS-GF,Izod impact strength,XY,6.7 KJ/m2,6.7 kJ/m²,23℃ ISO180,p. 1: IZOD Impact Notched(X-Y) ISO180 23℃ KJ/m2,R-SUNLU-ABS-GF-TDS,https://3d.nice-cdn.com/upload/file/ABS-GF_TDS.pdf,.cache/sources/by-sha/c3b7ec6fb0875c943c690979ade2b637ffb580293205cb3cae004575948682d6.pdf,
